,Nameplayerid,Seasonplayerid,playeridplayerid,weightwRCplayerid,weightHRplayerid,weightPAplayerid,weightABplayerid,weightRplayerid,weightHplayerid,weight2Bplayerid,RBIsPredicted,linearSvrRBI,svrRBI,BayesRidgeRBI,HuberRegressorRBI,RidgeRBI,ARDRegressionRBI,Nameplayerid,Seasonplayerid,playeridplayerid,weightBABIP,weightOBPplayerid,weightwOBAplayerid,weightOPSplayerid,weightwRC+playerid,weightwRAAplayerid,weight1B,AVGPredicted,linearSvrAVG,svrAVG,BayesRidgeAVG,HuberRegressorAVG,RidgeAVG,ARDRegressionAVG,Nameplayerid,Seasonplayerid,playeridplayerid,weightRBIplayerid,weightISOplayerid,weightwRCplayerid,weightSLGplayerid,weightRplayerid,weightHRFB,weightOPSplayerid,HRsPredicted,linearSvrHR,SvrHR,BayesRidgeHR,HuberRegressorHR,RidgeHR,ARDRegressionHR,Nameplayerid,Seasonplayerid,playeridplayerid,weightwOBAplayerid,weightwRC+playerid,weightSLGplayerid,weightwRAAplayerid,weightOBPplayerid,weightISOplayerid,weightHRplayerid,opsPredicted,linearSvrOPS,svrOPS,BayesRidgeOPS,HuberRegressorOPS,RidgeOPS,ARDRegressionOPS,Name,Season,playerid,weightWRC,weightPAplayerid,weightHplayerid,weightABplayerid,weightRBIplayerid,weightG,weight2Bplayerid,runsPredicted,linearSVRRuns,svrRuns,BayesRidgeRuns,HuberRegressorRuns,RidgeRuns,ARDRegressionRuns,runs,hr,rbi,avg,ops
403,Odubel Herrera,2017,11476,1.022742298,0.009590509,1.109966312,1.103364027,1.155058286,1.283102226,0.306366994,60.1534397,61.190397,62.80827806,60.270286,60.10827075,61.12028239,60.27194749,Odubel Herrera,2017,11476,1.612939223,0.973376075,0.483450125,0.458759137,0.405984833,0.442910276,1.641346581,0.304190218,0.310892352,0.254,0.304055838,0.304253073,0.304065737,0.303080391,Odubel Herrera,2017,11476,-0.14744592,-0.425453041,1.022742298,0.135480912,1.155058286,-0.260921275,0.458759137,12.41491801,12.38608862,11.02846471,12.39762696,12.33829175,12.38285799,12.43331889,Odubel Herrera,2017,11476,0.483450125,0.405984833,0.135480912,0.442910276,0.973376075,-0.425453041,0.009590509,0.775275174,0.775252249,0.776394258,0.775275081,0.7753,0.774993673,0.775353827,Odubel Herrera,2017,11476,1.022742298,1.109966312,1.283102226,1.103364027,-0.14744592,1.225971525,0.306366994,82.22934254,80.24810571,76.33591984,82.11086423,81.87421019,81.7336902,82.10543422,67,14,56,0.281,0.778
404,Christian Yelich,2017,11477,1.392283638,0.298096524,1.100865953,1.039579176,0.946332377,1.320357501,1.469801819,71.71017191,72.26685376,74.02222083,71.79900425,71.96415234,72.4260717,71.75040834,Christian Yelich,2017,11477,1.607503763,1.420568154,1.0402983,0.998785886,1.113225091,1.243894994,1.304613871,0.305717694,0.315905341,0.254,0.305466725,0.305676965,0.305483316,0.305754154,Christian Yelich,2017,11477,1.075926365,0.083085153,1.392283638,0.654870343,0.946332377,1.289463103,0.998785886,21.00329934,20.9994613,20.13083284,21.00125174,20.84262331,20.99996757,20.96351818,Christian Yelich,2017,11477,1.0402983,1.113225091,0.654870343,1.243894994,1.420568154,0.083085153,0.298096524,0.826359846,0.826002187,0.793212283,0.82635972,0.8264,0.82602708,0.826545801,Christian Yelich,2017,11477,1.392283638,1.100865953,1.320357501,1.039579176,1.075926365,0.878572641,1.469801819,80.19707362,80.89769644,83.70340574,80.36767828,79.85199742,80.86621607,80.35053439,100,18,81,0.282,0.807
405,Michael A. Taylor,2017,11489,-0.989611533,-0.396454995,-0.847260968,-0.783362849,-0.756871038,-0.880032145,-0.89899341,33.33474354,32.31874927,30.69901564,33.27918187,32.99946028,32.88391708,33.302096,Michael A. Taylor,2017,11489,0.422573491,-1.21131389,-1.028379221,-0.867529649,-1.170489263,-0.934134753,-0.795798076,0.243932025,0.237446195,0.254,0.243668689,0.244605064,0.243687245,0.24447336,Michael A. Taylor,2017,11489,-0.802823931,-0.239357543,-0.989611533,-0.580513559,-0.756871038,0.794201427,-0.867529649,10.0374436,10.03083968,9.333614766,10.03580381,9.989081104,10.0348243,10.08780997,Michael A. Taylor,2017,11489,-1.028379221,-1.170489263,-0.580513559,-0.934134753,-1.21131389,-0.239357543,-0.396454995,0.649782148,0.650075142,0.706668044,0.649782039,0.6498,0.649465098,0.649667214,Michael A. Taylor,2017,11489,-0.989611533,-0.847260968,-0.880032145,-0.783362849,-0.802823931,-0.844798289,-0.89899341,31.71817036,30.5464364,29.21471093,31.62063111,31.59700174,31.34140506,31.60428403,55,19,53,0.271,0.806
406,Manny Machado,2017,11493,1.827683831,2.253526187,1.412878273,1.465777948,1.87724993,1.637027333,1.427876239,101.8419145,99.66516086,95.40253623,101.7302841,101.7665476,100.9119636,101.7713073,Manny Machado,2017,11493,0.139929574,0.688540356,1.217844096,1.347531144,1.192246349,1.632400785,1.231266153,0.285761325,0.295056145,0.254,0.285587122,0.285658326,0.285598784,0.287883321,Manny Machado,2017,11493,1.441349256,1.295469688,1.827683831,1.516117789,1.87724993,0.895241434,1.347531144,27.75255674,26.96887868,30.74596578,27.73122508,27.26021146,27.71264179,27.79460708,Manny Machado,2017,11493,1.217844096,1.192246349,1.516117789,1.632400785,0.688540356,1.295469688,2.253526187,0.859409737,0.858090954,0.809342981,0.859409651,0.8594,0.859164971,0.859642097,Manny Machado,2017,11493,1.827683831,1.412878273,1.637027333,1.465777948,1.441349256,1.076113183,1.427876239,95.13641789,90.99268229,92.04476568,94.78240699,94.36518077,93.73854423,94.83412132,81,33,95,0.259,0.782
407,Bryce Harper,2017,11579,1.765483803,1.65514334,1.055364156,0.657594903,1.564161067,0.677704017,0.631290233,87.45218424,83.18485301,87.11543794,86.96527424,87.83570902,83.5300962,87.19227884,Bryce Harper,2017,11579,0.088292704,2.121264023,1.597146476,1.754400612,1.468820752,1.983536692,0.271077834,0.285219973,0.298633924,0.254,0.284479362,0.285276944,0.284529432,0.281707964,Bryce Harper,2017,11579,1.357937509,1.407863999,1.765483803,1.341520777,1.564161067,1.166889979,1.754400612,26.91953534,26.51501412,30.53632159,26.92348967,26.59260739,26.92615532,26.838757,Bryce Harper,2017,11579,1.597146476,1.468820752,1.341520777,1.983536692,2.121264023,1.407863999,1.65514334,0.897696935,0.896346462,0.837256937,0.897696583,0.8978,0.896754757,0.89807157,Bryce Harper,2017,11579,1.765483803,1.055364156,0.677704017,0.657594903,1.357937509,0.841108056,0.631290233,85.06861372,85.52429365,81.62401752,85.42710092,84.62742972,86.40198276,85.26127075,95,29,87,0.319,1.008
408,Yolmer Sanchez,2017,11602,-0.890823254,-0.834556723,-0.192035097,-0.111447439,-0.518923502,-0.439954216,0.23299723,36.4444858,35.20222205,37.19484395,36.38247136,35.98031803,35.95378572,36.38160128,Yolmer Sanchez,2017,11602,-0.843888679,-1.530329896,-1.520665289,-1.446658139,-1.462867917,-1.467889534,-0.402387585,0.223817448,0.213991057,0.254,0.223684413,0.224203435,0.223693358,0.223588353,Yolmer Sanchez,2017,11602,-0.767076039,-0.924778587,-0.890823254,-1.234885554,-0.518923502,-0.708147538,-1.446658139,6.349517937,6.121502191,5.975775362,6.338412251,6.29148023,6.328730741,6.378274444,Yolmer Sanchez,2017,11602,-1.520665289,-1.462867917,-1.234885554,-1.467889534,-1.530329896,-0.924778587,-0.834556723,0.594016495,0.594762932,0.661826274,0.594016452,0.594,0.593904569,0.593760661,Yolmer Sanchez,2017,11602,-0.890823254,-0.192035097,-0.439954216,-0.111447439,-0.767076039,0.020293048,0.23299723,38.26489745,37.79649803,41.57656035,38.22926791,38.2442839,38.13103625,38.35239517,63,12,59,0.267,0.732
409,Willson Contreras,2017,11609,-0.378587733,-0.086578163,-1.082570259,-1.104461584,-0.811139774,-0.812506961,-0.710328303,37.63294151,39.0408134,37.04278119,37.77975863,37.83609929,38.80834629,37.71846632,Willson Contreras,2017,11609,1.031345007,1.004708004,1.196323393,1.195351395,1.026301708,0.471113963,-0.869145795,0.279247036,0.286099809,0.254,0.279309182,0.279940156,0.27930639,0.276655082,Willson Contreras,2017,11609,-0.608196522,0.973026993,-0.378587733,1.141981335,-0.811139774,2.024901846,1.195351395,13.87067931,14.28348264,11.96010617,13.88680675,13.9284212,13.90165554,13.88316633,Willson Contreras,2017,11609,1.196323393,1.026301708,1.141981335,0.471113963,1.004708004,0.973026993,-0.086578163,0.844938985,0.84454761,0.795199261,0.844939,0.845,0.844937068,0.845200195,Willson Contreras,2017,11609,-0.378587733,-1.082570259,-0.812506961,-1.104461584,-0.608196522,-1.47829037,-0.710328303,38.83535972,36.9377372,33.98517868,38.7221232,38.467942,38.37935314,38.62498377,50,21,74,0.276,0.855
410,Brandon Drury,2017,11615,0.426353799,0.340838156,0.321485179,0.410428608,0.274234951,0.561281284,1.071508816,64.51926143,63.31409784,62.86810431,64.49083939,64.43551279,64.26746914,64.46112796,Brandon Drury,2017,11615,0.705217409,0.207167991,0.443098808,0.571837145,0.078046612,0.231382622,0.397769348,0.278764917,0.282253897,0.254,0.278791888,0.27927606,0.278792172,0.27809775,Brandon Drury,2017,11615,0.106761308,0.420268086,0.426353799,0.7018208,0.274234951,0.583839444,0.571837145,16.03415149,15.81136543,16.67627293,16.01947649,15.86780696,16.00715834,16.0662184,Brandon Drury,2017,11615,0.443098808,0.078046612,0.7018208,0.231382622,0.207167991,0.420268086,0.340838156,0.786962953,0.786618108,0.77789099,0.786962879,0.787,0.786675698,0.787106284,Brandon Drury,2017,11615,0.426353799,0.321485179,0.561281284,0.410428608,0.106761308,0.497115044,1.071508816,62.69651929,61.21161237,59.55803044,62.51074614,62.45851858,61.98167572,62.71129265,41,13,63,0.267,0.764
411,Nicholas Castellanos,2017,11737,0.364153772,0.383579788,0.357886617,0.436522411,-0.101471685,0.468143098,0.757066971,63.97967932,64.34159398,62.94234426,64.14268165,63.84394871,65.26053534,64.02831738,Nicholas Castellanos,2017,11737,0.955248567,-0.046335799,0.41619793,0.534849012,0.358572078,0.193307644,0.231069987,0.279511692,0.282547782,0.254,0.279331795,0.27986358,0.279344872,0.279501968,Nicholas Castellanos,2017,11737,0.515876066,0.676379713,0.364153772,0.770779284,-0.101471685,0.075326619,0.534849012,17.38221089,16.85877455,16.9186574,17.3593668,17.15312474,17.33940814,17.35501471,Nicholas Castellanos,2017,11737,0.41619793,0.358572078,0.770779284,0.193307644,-0.046335799,0.676379713,0.383579788,0.782767577,0.782417429,0.779188528,0.78276748,0.7828,0.78247396,0.782906559,Nicholas Castellanos,2017,11737,0.364153772,0.357886617,0.468143098,0.436522411,0.515876066,0.258704046,0.757066971,60.71404789,59.53508981,58.23066444,60.60714675,60.39792295,60.31216736,60.67500673,73,26,101,0.272,0.811
412,J.T. Realmuto,2017,11739,0.345859646,-0.225488467,0.46839098,0.610481093,0.178221033,0.840695842,0.757066971,57.01671639,56.47702409,56.00919573,57.07145864,56.84247368,57.43702634,57.01839994,J.T. Realmuto,2017,11739,0.933506728,0.153049204,0.106837833,0.175535715,0.172872122,-0.04712879,1.037894894,0.284911619,0.28770282,0.254,0.28458621,0.284981883,0.284608707,0.283546797,J.T. Realmuto,2017,11739,-0.103754053,-0.384917388,0.345859646,0.164824947,0.178221033,-0.454719322,0.175535715,10.50516088,10.36593182,9.730297876,10.48864133,10.43552862,10.47476087,10.5270434,J.T. Realmuto,2017,11739,0.106837833,0.172872122,0.164824947,-0.04712879,0.153049204,-0.384917388,-0.225488467,0.748465068,0.748650545,0.765881748,0.748464876,0.7485,0.747921032,0.748526766,J.T. Realmuto,2017,11739,0.345859646,0.46839098,0.840695842,0.610481093,-0.103754053,0.48689743,0.757066971,63.36913072,62.37460563,61.70108247,63.23657418,63.13281008,62.87005394,63.3256409,68,17,65,0.278,0.783
413,Leonys Martin,2017,11846,-0.272481804,-0.172061427,0.30783464,0.334321685,0.224140733,0.102575718,-0.59503296,47.51419396,45.23227411,45.64628823,47.3423945,47.00569407,46.13550338,47.43772835,Leonys Martin,2017,11846,0.036655834,-0.752728383,-0.885804567,-0.843223161,-0.86625742,-0.995477773,0.381099412,0.252704698,0.248100345,0.254,0.25257537,0.252976187,0.252584576,0.251689078,Leonys Martin,2017,11846,-0.421513088,-0.688934787,-0.272481804,-0.778585799,0.224140733,-0.280797998,-0.843223161,9.620226187,9.448495515,9.962766742,9.619315941,9.512718605,9.618700891,9.67584049,Leonys Martin,2017,11846,-0.885804567,-0.86625742,-0.778585799,-0.995477773,-0.752728383,-0.688934787,-0.172061427,0.65241852,0.652805846,0.712082329,0.65241847,0.6524,0.652272262,0.652256139,Leonys Martin,2017,11846,-0.272481804,0.30783464,0.102575718,0.334321685,-0.421513088,0.354068445,-0.59503296,53.67623515,52.61328405,51.89188079,53.65425956,53.48841123,53.57637788,53.57581382,#N/A,#N/A,#N/A,#N/A,#N/A
414,Joc Pederson,2017,11899,0.68978921,1.3345811,0.384537669,0.172685076,0.520531523,-0.130269748,0.327329784,71.56490192,71.48217807,71.21882865,71.55754736,71.63333998,71.51110205,71.56864795,Joc Pederson,2017,11899,-0.414487342,0.811019715,0.913864174,0.95017291,0.963084701,0.755971205,-0.642434664,0.257269444,0.262901607,0.254,0.257070468,0.257563483,0.25708367,0.25532465,Joc Pederson,2017,11899,0.535736005,1.527628429,0.68978921,0.901360242,0.520531523,1.78969396,0.95017291,25.0359936,24.66747065,25.63676947,25.02531929,24.755314,25.01526606,24.96188668,Joc Pederson,2017,11899,0.913864174,0.963084701,0.901360242,0.755971205,0.811019715,1.527628429,1.3345811,0.821776895,0.820766961,0.797863141,0.821776874,0.8218,0.821758532,0.8219581,Joc Pederson,2017,11899,0.68978921,0.384537669,-0.130269748,0.172685076,0.535736005,0.742337785,0.327329784,67.19618035,64.90469368,59.5667166,67.11020774,66.88587949,66.80579647,67.24390079,44,11,35,0.212,0.738
415,Joe Panik,2017,11936,0.038518334,-0.460567443,0.158328737,0.112524365,0.357725314,0.107232627,0.096739098,43.60379468,43.37297536,43.76997078,43.55471801,43.53580697,43.24116108,43.60411724,Joe Panik,2017,11936,-0.563962491,0.426491494,0.055726164,0.064571315,0.105704053,-0.225517111,0.174392204,0.255238408,0.256642159,0.254,0.255023454,0.255398978,0.255038232,0.251464652,Joe Panik,2017,11936,-0.008426343,-0.362807032,0.038518334,-0.138885822,0.357725314,-0.862192139,0.064571315,9.004927525,8.867754376,7.750394139,9.030730065,8.924302358,9.053194691,9.040349617,Joe Panik,2017,11936,0.055726164,0.105704053,-0.138885822,-0.225517111,0.426491494,-0.362807032,-0.460567443,0.737360284,0.737599479,0.761294833,0.737360151,0.7374,0.736993863,0.737393391,Joe Panik,2017,11936,0.038518334,0.158328737,0.107232627,0.112524365,-0.008426343,-0.201088593,0.096739098,53.3892582,53.72493838,52.12978145,53.56118557,53.12306827,54.05290634,53.41485399,60,10,53,0.288,0.768
416,Travis Shaw,2017,11982,-0.093199371,0.244669484,-0.026928577,-0.004172918,0.040461933,-0.148897385,0.631290233,55.10624089,54.3045338,53.36637893,55.07265764,54.93689413,54.83622501,55.063862,Travis Shaw,2017,11982,-0.014981035,-0.26850766,0.077246867,0.213580652,-0.119506532,-0.298846698,-0.462399354,0.256089714,0.255914551,0.254,0.256000112,0.256653383,0.256007669,0.254369869,Travis Shaw,2017,11982,0.404660403,0.685592361,-0.093199371,0.449462093,0.040461933,0.211150891,0.213580652,16.47496683,15.98967209,17.1931845,16.48708078,16.21731518,16.49747753,16.50721425,Travis Shaw,2017,11982,0.077246867,-0.119506532,0.449462093,-0.298846698,-0.26850766,0.685592361,0.244669484,0.753063078,0.752787997,0.769342655,0.753063001,0.7531,0.752812297,0.753151739,Travis Shaw,2017,11982,-0.093199371,-0.026928577,-0.148897385,-0.004172918,0.404660403,0.054351762,0.631290233,48.59494106,48.39296087,48.37869335,48.59256036,48.44652323,48.6024342,48.70754164,84,31,101,0.273,0.862
417,Cody Asche,2017,11997,-0.898140904,-0.620848563,-0.900563073,-0.862369084,-0.944724356,-0.919615875,-0.280591116,31.62092977,32.33553376,30.64252621,31.72110525,31.49752,32.4322975,31.66101775,Cody Asche,2017,11997,-0.428075992,-0.9179331,-0.832002811,-0.785098951,-0.897865923,-0.686647398,-0.989169335,0.230199339,0.224338387,0.254,0.23020289,0.230796145,0.230202613,0.231109667,Cody Asche,2017,11997,-0.921983569,-0.217247187,-0.898140904,-0.625996814,-0.944724356,-0.512693097,-0.785098951,7.424509185,7.220668571,6.650577773,7.404196454,7.411714735,7.386140318,7.390585602,Cody Asche,2017,11997,-0.832002811,-0.897865923,-0.625996814,-0.686647398,-0.9179331,-0.217247187,-0.620848563,0.656996453,0.657310729,0.717154056,0.656996473,0.657,0.657058457,0.656871846,Cody Asche,2017,11997,-0.898140904,-0.900563073,-0.919615875,-0.862369084,-0.921983569,-0.885668745,-0.280591116,32.56199195,31.1851335,30.81515031,32.4455545,32.42119048,32.10332407,32.51619135,#N/A,#N/A,#N/A,#N/A,#N/A
418,Kennys Vargas,2017,12101,-0.927411505,-0.407140403,-1.401082835,-1.372647886,-1.103356046,-1.091921519,-1.129584096,31.17361954,29.26108932,27.46485869,31.0153929,31.14172784,29.87370669,31.06595462,Kennys Vargas,2017,12101,1.058522307,-0.163118444,0.41619793,0.423884611,0.512663531,0.041007733,-1.035845156,0.265357052,0.266729153,0.254,0.265348495,0.265949666,0.265349048,0.266235696,Kennys Vargas,2017,12101,-0.489036883,0.51239457,-0.927411505,0.672476764,-1.103356046,0.948246028,0.423884611,10.17848773,10.30543344,9.36704282,10.20389781,10.17182354,10.2269246,10.24837851,Kennys Vargas,2017,12101,0.41619793,0.512663531,0.672476764,0.041007733,-0.163118444,0.51239457,-0.407140403,0.771974793,0.771975093,0.776355563,0.771974812,0.772,0.772020806,0.772087925,Kennys Vargas,2017,12101,-0.927411505,-1.401082835,-1.091921519,-1.372647886,-0.489036883,-2.261640792,-1.129584096,24.56310006,24.57142598,29.65874197,24.66734244,24.23048149,24.98734959,24.36595209,33,11,41,0.253,0.758
419,Max Kepler,2017,12144,-0.122469973,0.447692236,-0.016528167,-0.06070949,-0.017981321,-0.300246937,-0.081444614,55.68288442,54.08968089,53.35502262,55.57257677,55.43743813,54.7879367,55.61127481,Max Kepler,2017,12144,-1.088484377,-0.362503447,-0.148720509,0.022299162,-0.277549048,-0.389098497,-0.535747073,0.238710976,0.23711861,0.254,0.238462561,0.239127268,0.23848038,0.235857222,Max Kepler,2017,12144,0.503960102,0.659796945,-0.122469973,0.202972194,-0.017981321,0.650095186,0.022299162,18.16068829,17.71498562,19.31814245,18.17329409,17.90063762,18.18394685,18.16145013,Max Kepler,2017,12144,-0.148720509,-0.277549048,0.202972194,-0.389098497,-0.362503447,0.659796945,0.447692236,0.732967543,0.73265294,0.764306825,0.732967427,0.733,0.732634549,0.7330126,Max Kepler,2017,12144,-0.122469973,-0.016528167,-0.300246937,-0.06070949,0.503960102,-0.21811795,-0.081444614,48.34588422,48.12753827,47.94376821,48.43528484,48.09294607,48.69572583,48.35811824,67,19,69,0.243,0.737
420,Nick Ahmed,2017,12147,-1.110352762,-0.781129683,-0.625602216,-0.57461243,-0.815314292,-0.791550869,-0.982844569,29.65059166,28.08717821,27.89153555,29.54925605,29.18500798,28.8337084,29.59112644,Nick Ahmed,2017,12147,-1.178169467,-1.530329896,-1.72780205,-1.55233852,-2.008114597,-1.474940456,-0.585756882,0.216485619,0.205740718,0.254,0.216315036,0.217096451,0.216327668,0.215578179,Nick Ahmed,2017,12147,-1.037171219,-1.042700487,-1.110352762,-1.366933714,-0.815314292,-0.832377055,-1.55233852,4.25879913,4.11725907,4.175724259,4.245287354,4.263567215,4.233489943,4.273306242,Nick Ahmed,2017,12147,-1.72780205,-2.008114597,-1.366933714,-1.474940456,-1.530329896,-1.042700487,-0.781129683,0.584990056,0.585669771,0.642349454,0.584989922,0.585,0.584583654,0.584741615,Nick Ahmed,2017,12147,-1.110352762,-0.625602216,-0.791550869,-0.57461243,-1.037171219,-0.551893348,-0.982844569,32.23721146,31.5789301,31.96569097,32.21607681,32.18767099,32.15212298,32.17360034,#N/A,#N/A,#N/A,#N/A,#N/A
421,Eddie Rosario,2017,12155,-0.422493635,-0.204117651,-0.387042796,-0.246265417,0.082207115,-0.153554294,-0.364442274,40.15337197,40.67990784,41.03423776,40.228248,39.89754001,40.7760013,40.22659377,Eddie Rosario,2017,12155,0.955248567,-0.812543884,-0.29398525,-0.066472358,-0.423738375,-0.450441517,-0.162340505,0.268452898,0.266804957,0.254,0.268065318,0.268972978,0.268092866,0.268276409,Eddie Rosario,2017,12155,-0.512868811,0.199164523,-0.422493635,0.326217143,0.082207115,-0.010805846,-0.066472358,10.60080621,10.33109864,11.25174649,10.60661373,10.43207491,10.61236629,10.74374222,Eddie Rosario,2017,12155,-0.29398525,-0.423738375,0.326217143,-0.450441517,-0.812543884,0.199164523,-0.204117651,0.725547668,0.725615112,0.754803966,0.725547452,0.7256,0.724908016,0.725613208,Eddie Rosario,2017,12155,-0.422493635,-0.387042796,-0.153554294,-0.246265417,-0.512868811,-0.626822519,-0.364442274,45.68309548,43.39205916,43.3229709,45.45480842,45.35004527,44.79997663,45.42686097,79,27,78,0.29,0.836
422,Xander Bogaerts,2017,12161,1.410577764,0.330152748,1.543533431,1.627414557,1.994136438,1.886171981,1.354506476,72.35100493,71.83074971,72.2936731,72.31256643,72.25711941,72.07347843,72.37221723,Xander Bogaerts,2017,12161,1.118312366,0.799626286,0.566842847,0.508428916,0.386229518,0.698858738,2.188120484,0.301081851,0.307873779,0.254,0.301343552,0.301072792,0.301326829,0.302331852,Xander Bogaerts,2017,12161,1.270553774,-0.357279443,1.410577764,0.292471502,1.994136438,-0.353679315,0.508428916,17.64847711,17.25953674,15.13894856,17.6768587,17.3282037,17.70202073,17.74879596,Xander Bogaerts,2017,12161,0.566842847,0.386229518,0.292471502,0.698858738,0.799626286,-0.357279443,0.330152748,0.7799153,0.779733961,0.779219889,0.779915359,0.7799,0.780026792,0.779969843,Xander Bogaerts,2017,12161,1.410577764,1.543533431,1.886171981,1.627414557,1.270553774,1.225971525,1.354506476,85.29086159,85.73122435,88.84147281,85.3844192,84.90196876,85.68347202,85.3141935,94,10,62,0.273,0.746
423,Miguel Sano,2017,12164,0.323906695,1.078131308,-0.016528167,-0.107098472,0.052985488,-0.262991663,-0.02903764,64.00475586,64.74262342,63.32843011,64.11984634,63.99879984,64.92333271,64.07101851,Miguel Sano,2017,12164,1.305835735,0.486306995,0.884273208,0.947002499,0.773433682,0.500022743,-0.662438588,0.280356507,0.285645931,0.254,0.280269476,0.280970211,0.280276297,0.279901326,Miguel Sano,2017,12164,0.456296247,1.553423845,0.323906695,1.059818035,0.052985488,1.860918883,0.947002499,23.4665246,23.1425195,22.93612993,23.46192303,23.21117677,23.45755509,23.42305256,Miguel Sano,2017,12164,0.884273208,0.773433682,1.059818035,0.500022743,0.486306995,1.553423845,1.078131308,0.821179299,0.820275893,0.794201688,0.821179344,0.8212,0.821296503,0.821368568,Miguel Sano,2017,12164,0.323906695,-0.016528167,-0.262991663,-0.107098472,0.456296247,-0.48377592,-0.02903764,58.58691487,55.53028769,52.68146326,58.44880091,57.99713673,58.01027941,58.34984574,75,28,77,0.264,0.859
424,Maikel Franco,2017,12179,0.378789072,0.949906412,0.597746088,0.677890083,0.332678205,0.540325192,0.201553046,71.65903301,69.69093358,70.22166368,71.60613959,71.24129433,71.19483304,71.60427504,Maikel Franco,2017,12179,-0.604728441,-0.131786515,0.192920642,0.350965148,0.121508304,-0.177570843,0.454447131,0.259979278,0.261266428,0.254,0.259759062,0.260162405,0.259775197,0.257207211,Maikel Franco,2017,12179,1.044150462,0.595308406,0.378789072,0.555100622,0.332678205,0.626905677,0.350965148,20.1299681,19.61602918,21.5991742,20.14120304,19.81432794,20.15106454,20.15143779,Maikel Franco,2017,12179,0.192920642,0.121508304,0.555100622,-0.177570843,-0.131786515,0.595308406,0.949906412,0.765087223,0.764641607,0.775595864,0.765087095,0.7651,0.764702763,0.765172191,Maikel Franco,2017,12179,0.378789072,0.597746088,0.540325192,0.677890083,1.044150462,0.374503674,0.201553046,62.04970399,61.18151153,61.0322607,62.00757033,61.69694388,61.90823489,61.94406403,66,24,76,0.23,0.69
