,Nameplayerid,Seasonplayerid,playeridplayerid,weightwRCplayerid,weightHRplayerid,weightPAplayerid,weightABplayerid,weightRplayerid,weightHplayerid,weight2Bplayerid,RBIsPredicted,linearSvrRBI,svrRBI,BayesRidgeRBI,HuberRegressorRBI,RidgeRBI,ARDRegressionRBI,Nameplayerid,Seasonplayerid,playeridplayerid,weightBABIP,weightOBPplayerid,weightwOBAplayerid,weightOPSplayerid,weightwRC+playerid,weightwRAAplayerid,weight1B,AVGPredicted,linearSvrAVG,svrAVG,BayesRidgeAVG,HuberRegressorAVG,RidgeAVG,ARDRegressionAVG,Nameplayerid,Seasonplayerid,playeridplayerid,weightRBIplayerid,weightISOplayerid,weightwRCplayerid,weightSLGplayerid,weightRplayerid,weightHRFB,weightOPSplayerid,HRsPredicted,linearSvrHR,SvrHR,BayesRidgeHR,HuberRegressorHR,RidgeHR,ARDRegressionHR,Nameplayerid,Seasonplayerid,playeridplayerid,weightwOBAplayerid,weightwRC+playerid,weightSLGplayerid,weightwRAAplayerid,weightOBPplayerid,weightISOplayerid,weightHRplayerid,opsPredicted,linearSvrOPS,svrOPS,BayesRidgeOPS,HuberRegressorOPS,RidgeOPS,ARDRegressionOPS,Name,Season,playerid,weightWRC,weightPAplayerid,weightHplayerid,weightABplayerid,weightRBIplayerid,weightG,weight2Bplayerid,runsPredicted,linearSVRRuns,svrRuns,BayesRidgeRuns,HuberRegressorRuns,RidgeRuns,ARDRegressionRuns,runs,hr,rbi,avg,ops
425,Orlando Arcia,2018,13185,-0.317494234,-0.278268937,-0.024411162,0.065756426,-0.386540146,0.104722683,-0.658859538,49.64858385,47.21222027,46.88492371,49.54483751,49.17228107,48.70422836,49.57411638,Orlando Arcia,2018,13185,-0.001598904,-0.488349796,-0.651202096,-0.511614438,-0.828380229,-0.683679506,0.457333341,0.260760853,0.264430751,0.257,0.260340168,0.260767377,0.259966936,0.257816196,Orlando Arcia,2018,13185,-0.407410488,-0.571210137,-0.317494234,-0.456247453,-0.386540146,-0.131020115,-0.511614438,10.69154428,10.55022726,10.85811648,10.67794572,10.64405243,10.65853248,10.63162037,Orlando Arcia,2018,13185,-0.651202096,-0.828380229,-0.456247453,-0.683679506,-0.488349796,-0.571210137,-0.278268937,0.700993935,0.700632044,0.753546564,0.700993604,0.701,0.700091026,0.700532692,Orlando Arcia,2018,13185,-0.317494234,-0.024411162,0.104722683,0.065756426,-0.407410488,0.125997198,-0.658859538,51.3055851,50.53387317,49.83336135,51.2699348,50.9115525,51.21004448,51.25600765,32,3,30,0.236,0.576
426,Mike Zunino,2018,13265,-0.20711815,0.630106491,-0.208971109,-0.217579809,-0.41510192,-0.486949923,-0.032608633,59.22368306,58.88307859,57.92037939,59.29745737,58.95874562,59.84927784,59.23614764,Mike Zunino,2018,13265,0.501211999,-0.714697652,-0.097462478,-0.031193102,0.078220602,-0.168907248,-0.840128225,0.255034334,0.255791419,0.257,0.254983765,0.255819133,0.254942718,0.256629795,Mike Zunino,2018,13265,0.016443822,0.936030269,-0.20711815,0.320050275,-0.41510192,1.122512855,-0.031193102,21.34699678,20.97271574,20.26207241,21.32107071,21.20581436,21.28251436,21.29325659,Mike Zunino,2018,13265,-0.097462478,0.078220602,0.320050275,-0.168907248,-0.714697652,0.936030269,0.630106491,0.747000095,0.746911331,0.801928095,0.747000184,0.747,0.747285385,0.747075048,Mike Zunino,2018,13265,-0.20711815,-0.208971109,-0.486949923,-0.217579809,0.016443822,0.015225811,-0.032608633,51.12266587,49.17378979,47.14051845,50.9221544,51.02182054,50.50580986,51.03801339,37,20,44,0.201,0.669
427,Joey Rickard,2018,13277,-1.161337195,-1.016947856,-1.140309207,-1.06979061,-1.023059694,-0.993421674,-0.711931648,25.62873318,24.3406425,22.99779265,25.55188289,25.57150141,24.95866319,25.57626682,Joey Rickard,2018,13277,0.166925629,-1.048560741,-1.164424181,-1.112141108,-1.225519531,-0.904004753,-0.788505085,0.239311531,0.242856635,0.257,0.239163318,0.240151633,0.239035628,0.240061511,Joey Rickard,2018,13277,-1.301357759,-1.061898671,-1.161337195,-0.998218274,-1.023059694,-1.059041402,-1.112141108,2.038578718,2.136221188,3.106157228,2.029416429,2.106269591,2.01655482,2.000378251,Joey Rickard,2018,13277,-1.164424181,-1.225519531,-0.998218274,-0.904004753,-1.048560741,-1.061898671,-1.016947856,0.643509511,0.643005354,0.705862687,0.643509433,0.6435,0.643290974,0.642494401,Joey Rickard,2018,13277,-1.161337195,-1.140309207,-0.993421674,-1.06979061,-1.301357759,-0.580170393,-0.711931648,27.8096411,27.29397105,28.27216872,27.73765088,27.84236777,27.60701411,27.93432161,27,8,23,0.244,0.713
428,Jake Lamb,2018,13329,1.060426551,1.278946082,0.959470693,0.792447806,1.08235112,0.502326675,0.816545137,79.45928844,79.30281237,82.95240599,79.50454278,79.47205166,79.87867426,79.50196935,Jake Lamb,2018,13329,-0.200513108,0.59246122,0.702083507,0.835654091,0.383095218,0.770195115,-0.093313477,0.265979715,0.268681645,0.257,0.265751566,0.26617847,0.265546454,0.264709237,Jake Lamb,2018,13329,1.576998325,1.205117529,1.060426551,0.854833154,1.08235112,1.014530614,0.835654091,28.97736755,28.32335694,31.83215799,28.99187635,28.60901061,29.01212757,29.04475357,Jake Lamb,2018,13329,0.702083507,0.383095218,0.854833154,0.770195115,0.59246122,1.205117529,1.278946082,0.830344023,0.830100912,0.820111321,0.830343822,0.8304,0.829793777,0.831173878,Jake Lamb,2018,13329,1.060426551,0.959470693,0.502326675,0.792447806,1.576998325,0.88062727,0.816545137,76.93740633,77.17108226,77.67340819,77.07803835,76.96779661,77.34586697,77.07090584,34,6,31,0.222,0.655
429,Omar Narvaez,2018,13338,-0.748317011,-1.24653725,-1.031937707,-1.119704765,-1.304597187,-0.870353772,-1.178966221,24.2961948,23.63833737,22.69472118,24.32458354,24.10744405,24.53115351,24.29956625,Omar Narvaez,2018,13338,0.771956331,1.330921102,-0.043439101,-0.386287133,0.026070997,-0.260709434,-0.378961514,0.263886439,0.272349789,0.257,0.264106346,0.264177185,0.264302066,0.261213116,Omar Narvaez,2018,13338,-1.494018809,-1.797052101,-0.748317011,-1.208106178,-1.304597187,-1.448716445,-0.386287133,-4.381365454,-3.839851299,2.349941248,-4.37482132,-4.141992934,-4.365101301,-4.387471804,Omar Narvaez,2018,13338,-0.043439101,0.026070997,-1.208106178,-0.260709434,1.330921102,-1.797052101,-1.24653725,0.713014458,0.712032831,0.771058982,0.713014641,0.713,0.713496966,0.712363061,Omar Narvaez,2018,13338,-0.748317011,-1.031937707,-0.870353772,-1.119704765,-1.494018809,-1.037102364,-1.178966221,36.54890673,36.33774418,31.26493764,36.64722158,36.44042599,36.82318915,36.56266745,30,9,30,0.275,0.794
430,Tyler Naquin,2018,13359,0.106207506,-0.048679543,-0.572179831,-0.620563211,-0.121323667,-0.278681166,-0.329812452,45.95284539,46.45834307,48.03806048,46.0791666,46.11610105,47.06470265,46.04834741,Tyler Naquin,2018,13359,3.00974112,1.30262762,1.3881804,1.420514847,1.309753589,0.88171777,-0.378961514,0.31596051,0.325035421,0.257,0.315566061,0.31678152,0.315214892,0.313293409,Tyler Naquin,2018,13359,-0.37658472,0.928995308,0.106207506,1.293297611,-0.121323667,1.493408378,1.420514847,16.01059978,16.20519907,15.34893668,16.02434826,16.07993857,16.04562298,16.00845206,Tyler Naquin,2018,13359,1.3881804,1.309753589,1.293297611,0.88171777,1.30262762,0.928995308,-0.048679543,0.885910868,0.885512897,0.836148026,0.885910663,0.886,0.885347097,0.887266478,Tyler Naquin,2018,13359,0.106207506,-0.572179831,-0.278681166,-0.620563211,-0.37658472,-0.137084846,-0.329812452,52.40226696,51.74432258,48.07963424,52.30124152,52.38126766,52.09566718,52.4896093,#N/A,#N/A,#N/A,#N/A,#N/A
431,Stephen Piscotty,2018,13367,0.063481281,-0.178447461,0.057688459,-0.022327378,-0.092761893,-0.094079313,0.052306744,49.48306407,49.98067574,50.27810593,49.58996578,49.39341333,50.4333582,49.54727144,Stephen Piscotty,2018,13367,0.067468527,0.510410122,0.137539213,0.001183118,0.14641624,-0.015903605,-0.082988849,0.259217532,0.263061596,0.257,0.25945604,0.259477439,0.259663733,0.258959978,Stephen Piscotty,2018,13367,0.001030938,-0.208909643,0.063481281,-0.249234725,-0.092761893,-0.168579155,0.001183118,13.31469196,13.16893174,13.14034847,13.31819259,13.21879487,13.32280488,13.33642769,Stephen Piscotty,2018,13367,0.137539213,0.14641624,-0.249234725,-0.015903605,0.510410122,-0.208909643,-0.178447461,0.750699151,0.750175128,0.789077705,0.750699296,0.7507,0.751083806,0.750612736,Stephen Piscotty,2018,13367,0.063481281,0.057688459,-0.094079313,-0.022327378,0.001030938,-0.123238423,0.052306744,56.27970881,56.07051382,53.1954671,56.3781925,56.17477353,56.56076648,56.29837214,78,27,88,0.267,0.821
432,Jose Ramirez,2018,13510,1.615867488,0.680017229,1.023179999,1.075050009,1.608703824,1.527103629,2.93942956,82.01999576,82.62672691,78.19524467,82.15387117,82.83911945,83.21808571,82.0799606,Jose Ramirez,2018,13510,0.343738254,1.031010192,1.336858191,1.407982117,1.209465886,1.726977898,0.94259085,0.28795552,0.291672799,0.257,0.28791124,0.288276547,0.287873204,0.289879713,Jose Ramirez,2018,13510,0.868005662,0.895579243,1.615867488,1.414055035,1.608703824,-0.279691316,1.407982117,23.44071466,23.12414497,22.39436556,23.42126776,23.2420113,23.39284327,23.41847823,Jose Ramirez,2018,13510,1.336858191,1.209465886,1.414055035,1.726977898,1.031010192,0.895579243,0.680017229,0.884711243,0.884138509,0.839474524,0.88471114,0.8848,0.884414153,0.886098297,Jose Ramirez,2018,13510,1.615867488,1.023179999,1.527103629,1.075050009,0.868005662,0.918704934,2.93942956,88.34136512,87.02322439,81.55235125,88.13856664,88.27583791,87.73439034,88.4068147,110,39,105,0.27,0.939
433,Jose Peraza,2018,13593,-0.63081989,-1.006965709,-0.083522889,0.056214014,-0.508947751,0.114189445,-1.316953709,33.34617071,33.61633896,37.24088369,33.45868058,32.69988582,34.3214619,33.44265218,Jose Peraza,2018,13593,0.313348584,-0.352541082,-0.869996775,-0.898040295,-1.085116747,-1.216812201,0.897850796,0.264523914,0.270356823,0.257,0.264591124,0.264534368,0.264637148,0.262438069,Jose Peraza,2018,13593,-0.746493935,-1.633489256,-0.63081989,-1.062909751,-0.508947751,-1.318824764,-0.898040295,1.35519516,1.434426128,2.79940432,1.364257706,1.382456304,1.378630521,1.332740925,Jose Peraza,2018,13593,-0.869996775,-1.085116747,-1.062909751,-1.216812201,-0.352541082,-1.633489256,-1.006965709,0.663667354,0.663166742,0.720379341,0.663667294,0.6636,0.663404015,0.66269972,Jose Peraza,2018,13593,-0.63081989,-0.083522889,0.114189445,0.056214014,-0.746493935,0.060226687,-1.316953709,46.71475573,46.09904246,48.32659879,46.72018818,46.14735787,46.75040851,46.62548193,85,14,58,0.288,0.742
434,Mallex Smith,2018,13608,-1.047400593,-1.216590807,-1.249337503,-1.245224185,-0.957775638,-1.064422387,-1.42309793,16.5750054,18.07018916,19.75956717,16.73396522,16.49069554,17.99497635,16.71285906,Mallex Smith,2018,13608,0.868650736,-0.02433669,-0.591776381,-0.698561001,-0.543563154,-0.56331664,-0.729998861,0.255988639,0.262155079,0.257,0.255921707,0.256724829,0.255866916,0.255251644,Mallex Smith,2018,13608,-1.455486599,-1.176216788,-1.047400593,-0.949340269,-0.957775638,-1.029307162,-0.698561001,-0.27419198,0.019242443,2.673966243,-0.265108681,-0.148294805,-0.25131219,-0.258093867,Mallex Smith,2018,13608,-0.591776381,-0.543563154,-0.949340269,-0.56331664,-0.02433669,-1.176216788,-1.216590807,0.683093751,0.682402393,0.741451557,0.683093764,0.6831,0.683138513,0.682359377,Mallex Smith,2018,13608,-1.047400593,-1.249337503,-1.064422387,-1.245224185,-1.455486599,-1.442110247,-1.42309793,30.39150288,29.48494128,26.69131083,30.35338128,30.10693428,30.26422122,30.20140126,65,2,40,0.296,0.773
435,Mookie Betts,2018,13611,1.712001496,1.099267426,1.704278453,1.707051301,2.098334246,1.761405981,2.472394987,91.18892022,89.95817796,83.78322483,91.1290204,91.63066735,90.69654469,91.16102205,Mookie Betts,2018,13611,-0.377325733,0.663194925,0.799325586,0.865941523,0.667912293,1.061922061,1.334926708,0.277105563,0.279619387,0.257,0.277083733,0.276999939,0.277062803,0.277716841,Mookie Betts,2018,13611,1.927641436,0.61242206,1.712001496,0.854833154,2.098334246,-0.284386196,0.865941523,27.03995078,26.32393545,24.2534689,27.05783527,26.60547269,27.08361244,27.11757717,Mookie Betts,2018,13611,0.799325586,0.667912293,0.854833154,1.061922061,0.663194925,0.61242206,1.099267426,0.832864712,0.832424047,0.82095027,0.832864618,0.8329,0.832593801,0.833689601,Mookie Betts,2018,13611,1.712001496,1.704278453,1.761405981,1.707051301,1.927641436,1.167940555,2.472394987,92.68473291,93.09849286,89.35907849,92.79194421,92.50514809,93.01918061,92.75876453,129,32,80,0.346,1.078
436,Ketel Marte,2018,13613,-0.883616727,-1.096805037,-0.88415839,-0.871602051,-0.733361695,-0.754385941,-0.72254607,26.35491504,25.20941111,24.39639182,26.27742044,26.33260348,25.6920761,26.32021029,Ketel Marte,2018,13613,-0.001598904,0.063373105,-0.497235471,-0.498037313,-0.627804824,-0.667359117,-0.482207793,0.2517294,0.256027088,0.257,0.251454898,0.251859018,0.251212379,0.24801897,Ketel Marte,2018,13613,-1.170348245,-0.933510631,-0.883616727,-0.717888539,-0.733361695,-1.118509883,-0.498037313,1.540261116,1.782760844,3.231673869,1.555893404,1.625724671,1.579127266,1.580201552,Ketel Marte,2018,13613,-0.497235471,-0.627804824,-0.717888539,-0.667359117,0.063373105,-0.933510631,-1.096805037,0.702275986,0.701705849,0.748572813,0.70227577,0.7023,0.701687048,0.701755575,Ketel Marte,2018,13613,-0.883616727,-0.88415839,-0.754385941,-0.871602051,-1.170348245,-1.203259444,-0.72254607,34.70532019,34.39650148,32.30671343,34.76115825,34.49413475,34.86659714,34.59950741,68,14,59,0.26,0.768
437,Corey Seager,2018,13624,1.583822819,0.869678032,1.202485571,1.173410257,1.469975204,1.47740313,1.48525373,82.63784637,81.99681043,86.41027025,82.68618547,82.90281194,83.06508932,82.67428539,Corey Seager,2018,13624,1.404614006,1.30262762,1.182891566,1.158371901,1.177373821,1.413490433,1.38999139,0.306145318,0.313463383,0.257,0.306021667,0.306445679,0.30591518,0.306577152,Corey Seager,2018,13624,0.875712104,0.436548034,1.583822819,0.932462926,1.469975204,0.634245331,1.158371901,23.60686844,23.24121792,23.56196545,23.59345807,23.39574046,23.57414927,23.5763147,Corey Seager,2018,13624,1.182891566,1.177373821,0.932462926,1.413490433,1.30262762,0.436548034,0.869678032,0.860843857,0.860220844,0.831441532,0.860843782,0.8609,0.860651152,0.861890997,Corey Seager,2018,13624,1.583822819,1.202485571,1.47740313,1.173410257,0.875712104,0.991398657,1.48525373,91.03153328,89.7229881,90.12377628,90.94174584,90.69447986,90.74726372,90.98688015,#N/A,#N/A,#N/A,#N/A,#N/A
438,Preston Tucker,2018,13633,-0.677106635,-0.148501019,-0.848034557,-0.774709867,-0.814966765,-0.799353059,-0.223668231,40.48865846,42.07209931,40.38042978,40.71563337,40.40577517,42.47215907,40.60577591,Preston Tucker,2018,13633,-0.77515414,-0.819383536,-0.124474167,-0.166964349,0.14641624,-0.185907653,-0.964023759,0.232048383,0.229250008,0.257,0.232491085,0.232676937,0.232883223,0.235911249,Preston Tucker,2018,13633,-0.761906819,0.489310242,-0.677106635,0.186354555,-0.814966765,0.47618437,-0.166964349,13.72707675,13.6544812,11.91294492,13.70164683,13.73461915,13.66453214,13.65801876,Preston Tucker,2018,13633,-0.124474167,0.14641624,0.186354555,-0.185907653,-0.819383536,0.489310242,-0.148501019,0.734019361,0.733788386,0.79549617,0.734019703,0.734,0.734947013,0.733949708,Preston Tucker,2018,13633,-0.677106635,-0.848034557,-0.799353059,-0.774709867,-0.761906819,-0.760173897,-0.223668231,39.39704333,37.07223807,35.89262268,39.09879854,39.21291625,38.49233963,39.19339965,#N/A,#N/A,#N/A,#N/A,#N/A
439,David Dahl,2018,13744,-0.712711823,-0.747429872,-1.412879948,-1.347254591,-0.529349019,-0.870353772,-0.966677779,24.27295245,25.51745561,27.04743155,24.41943491,24.54123918,25.58132986,24.4110138,David Dahl,2018,13744,2.816352311,0.934812353,1.199098579,1.138528411,0.507451969,0.378505787,-0.757531202,0.299988218,0.310192136,0.257,0.30074773,0.301572727,0.301380178,0.303333593,David Dahl,2018,13744,-1.108696709,0.348611021,-0.712711823,1.092035237,-0.529349019,0.053645166,1.138528411,4.74321547,5.299453017,7.518355213,4.785747683,4.951901924,4.850023275,4.798124187,David Dahl,2018,13744,1.199098579,0.507451969,1.092035237,0.378505787,0.934812353,0.348611021,-0.747429872,0.85902323,0.858692109,0.817282503,0.859023551,0.859,0.859599674,0.860031067,David Dahl,2018,13744,-0.712711823,-1.412879948,-0.870353772,-1.347254591,-1.108696709,-1.97173594,-0.966677779,33.41093928,32.33480851,30.62957638,33.24501657,33.0229253,32.91058598,33.04698296,31,16,48,0.273,0.859
440,Chris Taylor,2018,13757,1.138757965,0.650070786,0.76111801,0.796117965,1.225159993,0.97566476,1.368495087,68.38331348,72.97579093,77.7642648,68.86407624,68.71271177,72.63832215,68.70799396,Chris Taylor,2018,13757,1.628392485,0.793344942,1.037028447,1.044532932,1.028948022,1.044921657,0.65350127,0.299260714,0.305426585,0.257,0.299237643,0.299890819,0.299215702,0.300592822,Chris Taylor,2018,13757,0.740849369,0.753121281,1.138757965,1.034531702,1.225159993,0.49183397,1.044532932,22.86382173,22.51901806,24.2928116,22.86047984,22.65634128,22.85581671,22.86748451,Chris Taylor,2018,13757,1.037028447,1.028948022,1.034531702,1.044921657,0.793344942,0.753121281,0.650070786,0.849957527,0.849525708,0.826959622,0.849957533,0.85,0.849961078,0.850955721,Chris Taylor,2018,13757,1.138757965,0.76111801,0.97566476,0.796117965,0.740849369,0.693700555,1.368495087,80.59283422,78.43073308,78.37050825,80.32838988,80.2865797,79.78890072,80.45968197,85,17,63,0.254,0.775
441,Travis Jankowski,2018,13768,-0.712711823,-1.24653725,-0.453956377,-0.517798773,-0.080521132,-0.586350921,-0.860533558,22.3227253,22.78808514,27.37355167,22.30974265,22.33460342,22.28077392,22.38849548,Travis Jankowski,2018,13768,1.131106976,0.170888337,-0.799766384,-1.086031252,-0.776230623,-0.818322712,-0.138053531,0.259433521,0.26815896,0.257,0.259875383,0.260282245,0.260261658,0.260731911,Travis Jankowski,2018,13768,-1.571083229,-1.691527685,-0.712711823,-1.596255042,-0.080521132,-1.057476442,-1.086031252,-0.255150798,-0.121021451,3.481912017,-0.238222417,-0.24319512,-0.213272871,-0.163589143,Travis Jankowski,2018,13768,-0.799766384,-0.776230623,-1.596255042,-0.818322712,0.170888337,-1.691527685,-1.24653725,0.645053668,0.644255908,0.723576999,0.645054037,0.645,0.646013969,0.643808881,Travis Jankowski,2018,13768,-0.712711823,-0.453956377,-0.586350921,-0.517798773,-1.571083229,0.38215603,-0.860533558,43.98836456,42.57090981,43.57069739,43.97391397,43.98055336,43.91949015,44.20704659,45,4,17,0.259,0.678
442,Adonis Garcia,2018,13777,0.177417883,-0.048679543,0.728278161,0.92824367,0.40910929,0.904664047,0.837773981,62.12778193,61.54068874,61.40610279,62.17294147,61.88540696,62.51167232,62.1363881,Adonis Garcia,2018,13777,0.164162932,-0.423274787,-0.394591054,-0.344511365,-0.415194894,-0.580317045,1.135317237,0.270248074,0.273472989,0.257,0.270185327,0.270185003,0.270124163,0.269239457,Adonis Garcia,2018,13777,0.471123899,-0.565933916,0.177417883,-0.259297844,0.40910929,-0.102850835,-0.344511365,14.57173162,14.20116001,14.7200648,14.58161303,14.37673683,14.59695003,14.5584653,Adonis Garcia,2018,13777,-0.394591054,-0.415194894,-0.259297844,-0.580317045,-0.423274787,-0.565933916,-0.048679543,0.717037513,0.716705715,0.769457431,0.717037417,0.717,0.716742358,0.716697518,Adonis Garcia,2018,13777,0.177417883,0.728278161,0.904664047,0.92824367,0.471123899,0.486004205,0.837773981,63.47161179,62.81534588,64.30531702,63.41073174,63.00787714,63.31979166,63.37006643,#N/A,#N/A,#N/A,#N/A,#N/A
443,Kevin Plawecki,2018,13807,-1.460420776,-1.146715774,-1.274952585,-1.266511104,-1.508609863,-1.320024953,-1.285110443,23.0189927,19.57300326,21.05035402,22.76298798,22.7065031,20.75687225,22.83896867,Kevin Plawecki,2018,13807,-0.692273222,-1.300372731,-1.90724562,-1.817107198,-1.658762405,-1.131130161,-1.032854611,0.220143482,0.222239538,0.257,0.219290873,0.220549246,0.218566668,0.217347197,Kevin Plawecki,2018,13807,-1.224293339,-1.550828464,-1.460420776,-1.840645067,-1.508609863,-1.182673243,-1.817107198,0.841488082,0.824886206,2.523217788,0.83112687,0.867921077,0.815652527,0.808639236,Kevin Plawecki,2018,13807,-1.90724562,-1.658762405,-1.840645067,-1.131130161,-1.300372731,-1.550828464,-1.146715774,0.575951661,0.575250099,0.638854171,0.575951252,0.576,0.575020463,0.574295276,Kevin Plawecki,2018,13807,-1.460420776,-1.274952585,-1.320024953,-1.266511104,-1.224293339,-1.625575356,-1.285110443,20.7232607,21.32498744,23.68714227,20.89121038,20.60373393,21.23164075,20.65607623,33,7,30,0.21,0.685
444,Matt Duffy,2018,13836,-0.011046391,-0.358618595,0.145349044,0.209015178,0.098576447,0.294295934,-0.006827873,48.65011446,48.52990875,48.9645507,48.70926393,48.50550142,49.17404975,48.69731327,Matt Duffy,2018,13836,0.181378677,-0.06722789,-0.180030086,-0.219239549,-0.068599072,-0.138065223,0.515996296,0.26424737,0.26757247,0.257,0.264255937,0.264456153,0.264265698,0.264360946,Matt Duffy,2018,13836,-0.006317235,-0.518951857,-0.011046391,-0.272023366,0.098576447,-0.456080424,-0.219239549,11.46588532,11.29660123,11.13717417,11.47249521,11.36202368,11.48259213,11.46751065,Matt Duffy,2018,13836,-0.180030086,-0.068599072,-0.272023366,-0.138065223,-0.06722789,-0.518951857,-0.358618595,0.728699607,0.728170981,0.777239904,0.728699624,0.728698861,0.728755191,0.728465805,Matt Duffy,2018,13836,-0.011046391,0.145349044,0.294295934,0.209015178,-0.006317235,0.000827633,-0.006827873,55.86178043,55.71947052,54.43407496,55.90011951,55.54961513,55.98984606,55.83053632,59,4,44,0.294,0.727
445,Devon Travis,2018,13862,-0.192632851,-0.29872571,-0.461531353,-0.405369353,-0.219683327,-0.174308771,0.120545192,45.4419277,44.97754969,45.15270691,45.47427008,45.55711352,45.72495449,45.455881,Devon Travis,2018,13862,0.83613793,0.348686296,0.500664469,0.451261532,0.557196192,0.198542792,-0.155104514,0.273841118,0.277452705,0.257,0.273971555,0.274323783,0.274082925,0.274122269,Devon Travis,2018,13862,-0.237510495,0.093089755,-0.192632851,0.448208415,-0.219683327,0.02749222,0.451261532,11.38704476,11.44826521,11.67445027,11.40180361,11.39130321,11.42427291,11.3903779,Devon Travis,2018,13862,0.500664469,0.557196192,0.448208415,0.198542792,0.348686296,0.093089755,-0.29872571,0.793489479,0.793067377,0.805464742,0.793489558,0.793498861,0.793666549,0.793908116,Devon Travis,2018,13862,-0.192632851,-0.461531353,-0.174308771,-0.405369353,-0.237510495,-0.798803316,0.120545192,47.41402138,47.14560463,47.36297496,47.37868673,47.20175895,47.3175149,47.30158364,41,11,44,0.232,0.656
